name,career_name,entry_levels,final,path,
General Studies,Assistant Manager,"['Stock Clerk', 'File Clerk']",False,"[""File Clerk"", ""Office Assistant"", ""Assistant Manager"", ""Assistant General Manager""]"
General Studies,Assistant General Manager,"['Stock Clerk', 'File Clerk']",True,"[""File Clerk"", ""Office Assistant"", ""Assistant Manager"", ""Assistant General Manager""]"
General Studies,File Clerk,['File Clerk'],False,"[""File Clerk"", ""Office Assistant"", ""Store Manager"", ""District Sales Manager""]"
General Studies,Office Assistant,['File Clerk'],False,"[""File Clerk"", ""Office Assistant"", ""Store Manager"", ""District Sales Manager""]"
General Studies,Store Manager,['File Clerk'],False,"[""File Clerk"", ""Office Assistant"", ""Store Manager"", ""District Sales Manager""]"
General Studies,District Sales Manager,['File Clerk'],True,"[""File Clerk"", ""Office Assistant"", ""Store Manager"", ""District Sales Manager""]"
General Studies,Stocker,['Stocker'],False,"[""Stocker"", ""Machine Operator"", ""Security Officer"", ""Site Supervisor""]"
General Studies,Machine Operator,['Stocker'],False,"[""Stocker"", ""Machine Operator"", ""Security Officer"", ""Site Supervisor""]"
General Studies,Security Officer,['Stocker'],False,"[""Stocker"", ""Machine Operator"", ""Security Officer"", ""Site Supervisor""]"
General Studies,Site Supervisor,['Stocker'],True,"[""Stocker"", ""Machine Operator"", ""Security Officer"", ""Site Supervisor""]"
General Studies,Stock Clerk,['Stock Clerk'],False,"[""Stock Clerk"", ""Assistant Manager"", ""Account Executive"", ""Sales/Marketing""]"
General Studies,Assistant Manager,"['Stock Clerk', 'File Clerk']",False,"[""Stock Clerk"", ""Assistant Manager"", ""Account Executive"", ""Sales/Marketing""]"
General Studies,Account Executive,"['Stock Clerk', 'File Clerk']",False,"[""Stock Clerk"", ""Assistant Manager"", ""Account Executive"", ""Sales/Marketing""]"
General Studies,Sales/Marketing,"['Stock Clerk', 'File Clerk']",True,"[""Stock Clerk"", ""Assistant Manager"", ""Account Executive"", ""Sales/Marketing""]"
General Studies,Stock Clerk,['Stock Clerk'],False,"[""Stock Clerk"", ""Assistant Manager"", ""Manager"", ""Warehouse Manager""]"
General Studies,Assistant Manager,"['Stock Clerk', 'File Clerk']",False,"[""Stock Clerk"", ""Assistant Manager"", ""Manager"", ""Warehouse Manager""]"
General Studies,Manager,"['Stock Clerk', 'Stocker', 'File Clerk']",False,"[""Stock Clerk"", ""Assistant Manager"", ""Manager"", ""Warehouse Manager""]"
General Studies,Warehouse Manager,"['Stock Clerk', 'Stocker', 'File Clerk']",True,"[""Stock Clerk"", ""Assistant Manager"", ""Manager"", ""Warehouse Manager""]"
General Studies,Stocker,['Stocker'],False,"[""Stocker"", ""Machine Operator"", ""Security Officer"", ""Security Specialist""]"
General Studies,Machine Operator,['Stocker'],False,"[""Stocker"", ""Machine Operator"", ""Security Officer"", ""Security Specialist""]"
General Studies,Security Officer,['Stocker'],False,"[""Stocker"", ""Machine Operator"", ""Security Officer"", ""Security Specialist""]"
General Studies,Security Specialist,['Stocker'],True,"[""Stocker"", ""Machine Operator"", ""Security Officer"", ""Security Specialist""]"
General Studies,Welder,['Welder'],False,"[""Welder"", ""Supervisor"", ""Operations Manager"", ""Purchasing Manager""]"
General Studies,Supervisor,"['Mechanic', 'Stocker', 'Welder']",False,"[""Welder"", ""Supervisor"", ""Operations Manager"", ""Purchasing Manager""]"
General Studies,Operations Manager,"['Mechanic', 'Stocker', 'Welder']",False,"[""Welder"", ""Supervisor"", ""Operations Manager"", ""Purchasing Manager""]"
General Studies,Purchasing Manager,"['Mechanic', 'Stocker', 'Welder']",True,"[""Welder"", ""Supervisor"", ""Operations Manager"", ""Purchasing Manager""]"
General Studies,Welder,['Welder'],False,"[""Welder"", ""Supervisor"", ""Operations Manager"", ""Site Manager""]"
General Studies,Supervisor,"['Mechanic', 'Stocker', 'Welder']",False,"[""Welder"", ""Supervisor"", ""Operations Manager"", ""Site Manager""]"
